,cost,feasible,status,costs,actions,upperbound,lowerbound,gap,iterations,nodes_processed,nodes_remaining,runtime,total_cost
353,0.07011953513127445,True,integer optimal solution,"[ 0.      0.      0.      0.0493  0.0701 -0.     -0.     -0.     -0.
  0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -1.000e+00 -1.529e+03 -0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.07014764627881381,0.07014764627881383,0.0,49,0,0,0.0,0.23777839353281818
355,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.     -0.     -0.     -0.      0.     -0.
 -0.      0.      0.063  -0.      0.1057  0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0.  1. -0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.10611081374515709,0.10611081374515709,0.0,38,0,0,0.0,0.22399993889223502
357,0.10566663382503805,True,integer optimal solution,"[ 0.      0.      0.      0.0288  0.     -0.     -0.     -0.     -0.
  0.      0.      0.     -0.      0.1057 -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0. -2.  0. -0. -0.  0. -0.  0.  0.  0. -0.  1. -0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.1058411011148506,0.1058411011148506,0.0,52,0,0,0.0,0.18977767957849645
358,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05572281851329479,0.05572281851329479,0.0,37,0,0,0.0,0.05533332054283324
359,0.10566663382503763,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",0.10640244874646662,0.10640244874646664,0.0,36,0,0,0.0,0.22399993889223502
360,0.06299998452436428,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.06323081247561149,0.0632308124756115,0.0,39,0,0,0.0,0.11833330506719741
363,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.     -0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.055861182306941946,0.055861182306941946,0.0,0,0,0,0.015625,0.05533332054283324
364,0.06299998452436384,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.059   0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0. -1.  0. -0.  0.]",0.06309421408345116,0.06309421408345116,0.0,42,0,0,0.0,0.177333291011873
367,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10627513932383029,0.10627513932383029,0.0,30,0,0,0.0,0.16099995436787085
368,0.041081424341410155,True,integer optimal solution,"[ 0.      0.      0.      0.0411  0.     -0.     -0.      0.      0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0. -3.  0. -0. -0.  0.  0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0. -0.  0.  0.  0.  0.  0.  0.]",0.041107148341191835,0.041107148341191835,0.0,37,0,0,0.0,0.04108142434141282
369,0.05533332054283325,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.05584046350103426,0.05584046350103426,0.0,30,0,0,0.0,0.05533332054283324
370,0.055333320542832354,True,integer optimal solution,"[ 0.      0.      0.      0.0515  0.0101 -0.      0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[  0.   0.   0.  -4. -65.  -0.   0.   0.  -0.  -0.   0.  -0.  -0.  -0.
   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.   0.]",0.05563226986428181,0.05563226986428181,0.0,40,0,0,0.015625,0.11698114273216753
373,0.03887432841617933,True,integer optimal solution,"[ 0.      0.      0.      0.0389  0.0372 -0.      0.      0.     -0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.     -0.
  0.     -0.      0.      0.      0.      0.      0.      0.    ]","[    0.     0.     0.   -13. -4532.     0.     0.     0.    -0.     0.
     0.    -0.    -0.    -0.     0.     0.     0.     0.     0.    -0.
     0.     0.     0.     0.     0.     0.]",0.038885239217409155,0.038885239217409155,0.0,70,0,0,0.0,0.07602510364525028
374,0.11101737333433859,True,integer optimal solution,"[ 0.      0.      0.      0.111   0.1051 -0.      0.     -0.     -0.
  0.      0.      0.063   0.      0.1057  0.      0.0487  0.     -0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.00e+00  0.00e+00  0.00e+00 -2.40e+01 -8.18e+03  0.00e+00  0.00e+00
  0.00e+00 -0.00e+00  0.00e+00  0.00e+00  1.00e+00  0.00e+00  1.00e+00
  0.00e+00 -1.00e+00  0.00e+00  0.00e+00  0.00e+00  1.00e+00  0.00e+00
  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00]",0.11103941922322663,0.11103941922322663,0.0,45,0,0,0.0,0.4887828178665752
375,0.10566663382503762,True,integer optimal solution,"[ 0.      0.      0.      0.0563  0.0079 -0.      0.      0.     -0.
 -0.      0.      0.     -0.      0.1057  0.      0.0487  0.      0.
  0.      0.      0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.  -10. -255.    0.    0.    0.   -0.   -0.    0.    0.
   -0.    1.    0.   -1.    0.    0.    0.    0.    0.    0.    0.    0.
    0.    0.]",0.10590808921546999,0.10590808921547,0.0,56,0,0,0.015625,0.21854998085796384
376,0.06299998452436428,True,integer optimal solution,"[ 0.      0.      0.      0.      0.     -0.     -0.     -0.     -0.
 -0.      0.      0.063  -0.     -0.     -0.      0.      0.      0.
  0.      0.0553  0.      0.     -0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  1. -0. -0. -0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.06359720582558058,0.06359720582558058,0.0,35,0,0,0.0,0.11833330506719741
378,0.07029743079606376,True,integer optimal solution,"[ 0.      0.      0.      0.0703  0.0643 -0.     -0.      0.     -0.
  0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -6.000e+00 -6.474e+03 -0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  0.000e+00]",0.07030702311018398,0.07030702311018398,0.0,42,0,0,0.015625,0.2529406387503057
381,0.10566663382503762,True,integer optimal solution,"[0.     0.     0.     0.     0.0676 0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.059  0.     0.     0.    ]","[ 0.000e+00  0.000e+00  0.000e+00  0.000e+00 -5.408e+03  0.000e+00
  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00 -1.000e+00  0.000e+00
  0.000e+00  0.000e+00]",0.10568141753312969,0.10568141753312969,0.0,48,0,0,0.0,0.35062418359061764
382,0.09422175516312148,True,integer optimal solution,"[ 0.      0.      0.      0.0668  0.0942 -0.      0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[   0.    0.    0.   -2. -339.    0.    0.    0.   -0.   -0.    0.    1.
   -0.   -0.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
    0.    0.]",0.09620967823162833,0.09620967823162833,0.0,34,0,0,0.0,0.27931032766939545
383,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.      0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0.  0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.055660595969655904,0.055660595969655904,0.0,37,0,0,0.0,0.05533332054283324
384,0.05626669970790488,True,integer optimal solution,"[ 0.      0.      0.      0.0563  0.0405 -0.     -0.     -0.     -0.
 -0.      0.     -0.      0.     -0.     -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[   0.    0.    0.   -4. -430.    0.   -0.    0.   -0.   -0.    0.   -0.
    0.   -0.   -0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.05630651910831668,0.05630651910831668,0.0,56,0,0,0.015625,0.1520995260077217
386,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.10653679177131846,0.10653679177131846,0.0,36,0,0,0.0,0.22399993889223502
391,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.     -0.      0.      0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0. -0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.055696020811277024,0.055696020811277024,0.0,23,0,0,0.0,0.05533332054283324
392,0.055333320542832354,True,integer optimal solution,"[ 0.      0.      0.      0.0411  0.     -0.      0.      0.      0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0. -3.  0.  0.  0.  0.  0.  0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.055724915977675045,0.055724915977675045,0.0,37,0,0,0.0,0.09641474488424606
395,0.05533332054283321,True,integer optimal solution,"[ 0.      0.      0.      0.0187  0.0485 -0.     -0.      0.     -0.
  0.      0.     -0.      0.     -0.     -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00 -2.000e+00 -3.778e+03  0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00 -0.000e+00
  0.000e+00 -0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  0.000e+00]",0.05534414607624497,0.05534414607624497,0.0,58,0,0,0.0,0.1224898143212747
396,0.05899998594467526,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.059  0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0. -1.  0.  0.  0.]",0.059963360858317466,0.059963360858317466,0.0,37,0,0,0.0,0.11433330648750883
398,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.     -0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.05535226589249366,0.05535226589249366,0.0,33,0,0,0.0,0.05533332054283324
401,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.      0.0309  0.      0.     -0.     -0.
 -0.      0.     -0.     -0.      0.1057  0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[   0.    0.    0.    0. -115.    0.    0.    0.   -0.   -0.    0.   -0.
   -0.    1.    0.    0.    0.    0.    0.    1.    0.    0.    0.    0.
   -0.    0.]",0.10684795333978711,0.10684795333978711,0.0,39,0,0,0.015625,0.19191894633495343
402,0.10566663382503762,True,integer optimal solution,"[ 0.      0.      0.      0.      0.053  -0.      0.     -0.     -0.
  0.      0.      0.063  -0.      0.1057 -0.      0.      0.     -0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.000e+00  0.000e+00  0.000e+00  0.000e+00 -1.908e+03  0.000e+00
 -0.000e+00  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  1.000e+00
 -0.000e+00  1.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -0.000e+00  0.000e+00]",0.10577038714044587,0.10577038714044587,0.0,48,0,0,0.0,0.2769871408910347
403,0.1056666338250376,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.     -0.     -0.
 -0.      0.     -0.     -0.      0.1057 -0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0. -0.  1. -0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.10645319068423274,0.10645319068423274,0.0,43,0,0,0.015625,0.16099995436787085
405,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0.  0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05571475009722964,0.05571475009722964,0.0,31,0,0,0.0,0.05533332054283324
407,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.     -0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0. -0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05567732230766867,0.05567732230766867,0.0,37,0,0,0.0,0.05533332054283324
410,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
  0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.      0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0.  0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.05565927037544592,0.05565927037544592,0.0,29,0,0,0.0,0.05533332054283324
414,0.06299998452436417,True,integer optimal solution,"[ 0.      0.      0.      0.      0.     -0.     -0.      0.     -0.
 -0.      0.      0.063  -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0.  1. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.06321844922587722,0.06321844922587723,0.0,34,0,0,0.0,0.11833330506719741
416,0.06299998452436384,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0. -0.  0.  0.]",0.06365326369059558,0.06365326369059558,0.0,40,0,0,0.015625,0.11833330506719741
417,0.10566663382503759,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0.  0.  0.  0.  0. -0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.]",0.10573887617676364,0.10573887617676364,0.0,42,0,0,0.0,0.22399993889223502
419,0.1056666338250376,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.1057 0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",0.1066973650663165,0.1066973650663165,0.0,36,0,0,0.0,0.16099995436787085
421,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.      0.      0.      0.     -0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.      0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0. -0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.055683501350446814,0.055683501350446814,0.0,36,0,0,0.0,0.05533332054283324
425,0.06299998452436384,True,integer optimal solution,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.063  0.     0.     0.     0.     0.     0.     0.     0.0553
 0.     0.     0.     0.     0.     0.    ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",0.06334777271434583,0.06334777271434583,0.0,33,0,0,0.0,0.11833330506719741
429,0.05533332054283324,True,integer optimal solution,"[ 0.      0.      0.      0.      0.     -0.      0.     -0.      0.
 -0.      0.     -0.     -0.     -0.      0.      0.      0.      0.
  0.      0.0553  0.      0.     -0.      0.     -0.      0.    ]","[ 0.  0.  0.  0.  0.  0.  0.  0.  0. -0.  0. -0. -0. -0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0. -0.  0.]",0.05574769741390432,0.05574769741390432,0.0,33,0,0,0.0,0.05533332054283324
431,0.10566663382503758,True,integer optimal solution,"[0.     0.     0.     0.     0.0257 0.     0.     0.     0.     0.
 0.     0.063  0.     0.1057 0.     0.     0.     0.     0.0387 0.0553
 0.     0.     0.     0.     0.     0.    ]","[ 0.000e+00  0.000e+00  0.000e+00  0.000e+00 -2.242e+03 -0.000e+00
  0.000e+00 -0.000e+00  0.000e+00  0.000e+00  0.000e+00  1.000e+00
  0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00 -0.000e+00
 -1.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  0.000e+00  0.000e+00]",0.10568479202931413,0.10568479202931413,0.0,56,0,0,0.0,0.28841580280137546
438,0.03866665912946566,True,integer optimal solution,"[0.     0.     0.     0.0074 0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0387 0.
 0.     0.     0.     0.     0.     0.    ]","[ 0.  0.  0. -2.  0.  0.  0. -0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  0.  0.  0. -0.  0.  0.  0.]",0.03870355704901219,0.0387035570490122,0.0,47,0,0,0.0,0.04602927313347638
